W36.2,"가스통 폭발 및 파열, 학교, 기타 시설 및 공공행정 구역 ","Explosion and rupture of gas cylinder, school, other institution and public administrative area",
W36.3,"가스통 폭발 및 파열, 운동 및 경기장 ","Explosion and rupture of gas cylinder, sports and athletic area",
W36.4,"가스통 폭발 및 파열, 도로 ","Explosion and rupture of gas cylinder, street and highway",
W36.5,"가스통 폭발 및 파열, 상업 및 서비스 구역 ","Explosion and rupture of gas cylinder, trade and service area",
W36.6,"가스통 폭발 및 파열, 산업 및 건설지역 ","Explosion and rupture of gas cylinder, industrial and construction area",
W36.7,"가스통 폭발 및 파열, 농장 ","Explosion and rupture of gas cylinder, farm",
W36.8,"가스통 폭발 및 파열, 기타 명시된 장소 ","Explosion and rupture of gas cylinder, other specified places",
W36.9,"가스통 폭발 및 파열, 상세불명 장소 ","Explosion and rupture of gas cylinder, unspecified place",
W37,"압축 타이어, 파이프 또는 호스의 폭발 및 파열 ","Explosion and rupture of pressurized tire, pipe or hose",
W37.0,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 주거지 ","Explosion and rupture of pressurized tire, pipe or hose, home",
W37.1,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 집단거주시설 ","Explosion and rupture of pressurized tire, pipe or hose, residential institution",
W37.2,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 학교, 기타 시설 및 공공행정 구역 ","Explosion and rupture of pressurized tire, pipe or hose, school, other institution and public administrative area",
W37.3,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 운동 및 경기장 ","Explosion and rupture of pressurized tire, pipe or hose, sports and athletic area",
W37.4,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 도로 ","Explosion and rupture of pressurized tire, pipe or hose, street and highway",
W37.5,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 상업 및 서비스 구역 ","Explosion and rupture of pressurized tire, pipe or hose, trade and service area",
W37.6,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 산업 및 건설지역 ","Explosion and rupture of pressurized tire, pipe or hose, industrial and construction area",
W37.7,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 농장 ","Explosion and rupture of pressurized tire, pipe or hose, farm",
W37.8,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 기타 명시된 장소 ","Explosion and rupture of pressurized tire, pipe or hose, other specified places",
W37.9,"압축 타이어, 파이프 또는 호스의 폭발 및 파열, 상세불명 장소 ","Explosion and rupture of pressurized tire, pipe or hose, unspecified place",
W38,기타 명시된 압력기기의 폭발 및 파열,Explosion and rupture of other specified pressurized devices,
W38.0,"기타 명시된 압력기기의 폭발 및 파열, 주거지 ","Explosion and rupture of other specified pressurized devices, home",
W38.1,"기타 명시된 압력기기의 폭발 및 파열, 집단거주시설 ","Explosion and rupture of other specified pressurized devices, residential institution",
W38.2,"기타 명시된 압력기기의 폭발 및 파열, 학교, 기타 시설 및 공공행정 구역 ","Explosion and rupture of other specified pressurized devices, school, other institution and public administrative area",
W38.3,"기타 명시된 압력기기의 폭발 및 파열, 운동 및 경기장 ","Explosion and rupture of other specified pressurized devices, sports and athletic area",
W38.4,"기타 명시된 압력기기의 폭발 및 파열, 도로 ","Explosion and rupture of other specified pressurized devices, street and highway",
W38.5,"기타 명시된 압력기기의 폭발 및 파열, 상업 및 서비스 구역 ","Explosion and rupture of other specified pressurized devices, trade and service area",
W38.6,"기타 명시된 압력기기의 폭발 및 파열, 산업 및 건설지역 ","Explosion and rupture of other specified pressurized devices, industrial and construction area",
W38.7,"기타 명시된 압력기기의 폭발 및 파열, 농장 ","Explosion and rupture of other specified pressurized devices, farm",
W38.8,"기타 명시된 압력기기의 폭발 및 파열, 기타 명시된 장소 ","Explosion and rupture of other specified pressurized devices, other specified places",
W38.9,"기타 명시된 압력기기의 폭발 및 파열, 상세불명 장소 ","Explosion and rupture of other specified pressurized devices, unspecified place",
W39,불꽃놀이,Discharge of firework,
W39.0,"불꽃놀이, 주거지 ","Discharge of firework, home",
W39.1,"불꽃놀이, 집단거주시설 ","Discharge of firework, residential institution",
W39.2,"불꽃놀이, 학교, 기타 시설 및 공공행정 구역 ","Discharge of firework, school, other institution and public administrative area",
W39.3,"불꽃놀이, 운동 및 경기장 ","Discharge of firework, sports and athletic area",
W39.4,"불꽃놀이, 도로 ","Discharge of firework, street and highway",
W39.5,"불꽃놀이, 상업 및 서비스 구역 ","Discharge of firework, trade and service area",
W39.6,"불꽃놀이, 산업 및 건설지역 ","Discharge of firework, industrial and construction area",
W39.7,"불꽃놀이, 농장 ","Discharge of firework, farm",
W39.8,"불꽃놀이, 기타 명시된 장소 ","Discharge of firework, other specified places",
W39.9,"불꽃놀이, 상세불명 장소 ","Discharge of firework, unspecified place",
W40,기타 물질의 폭발,Explosion of other materials,
W40,곡물창고 폭발,Explosion in grain store,
W40,공장 폭발,Explosion in factory,
W40,덤프트럭 폭발,Explosion in dump,
W40,발파 물질,Explosion in blasting material,
W40,폭발성 가스,Explosive gas,
W40,실탄 폭발,Explosion in munitions,
W40,상세불명의 폭발,Explosion NOS,
W40.0,"기타 물질의 폭발, 주거지 ","Explosion of other materials, home",
W40.1,"기타 물질의 폭발, 집단거주시설 ","Explosion of other materials, residential institution",
W40.2,"기타 물질의 폭발, 학교, 기타 시설 및 공공행정 구역 ","Explosion of other materials, school, other institution and public administrative area",
W40.3,"기타 물질의 폭발, 운동 및 경기장 ","Explosion of other materials, sports and athletic area",
W40.4,"기타 물질의 폭발, 도로 ","Explosion of other materials, street and highway",
W40.5,"기타 물질의 폭발, 상업 및 서비스 구역 ","Explosion of other materials, trade and service area",
W40.6,"기타 물질의 폭발, 산업 및 건설지역 ","Explosion of other materials, industrial and construction area",
W40.7,"기타 물질의 폭발, 농장 ","Explosion of other materials, farm",
W40.8,"기타 물질의 폭발, 기타 명시된 장소 ","Explosion of other materials, other specified places",
W40.9,"기타 물질의 폭발, 상세불명 장소 ","Explosion of other materials, unspecified place",
W41,고압 분사에 노출,Exposure to high-pressure jet,
W41,유압 분사에 노출,Exposure to hydraulic jet,
W41,공기 분사에 노출,Exposure to pneumatic jet,
W41.0,"고압 분사에 노출, 주거지 ","Exposure to high-pressure jet, home",
W41.1,"고압 분사에 노출, 집단거주시설 ","Exposure to high-pressure jet, residential institution",
W41.2,"고압 분사에 노출, 학교, 기타 시설 및 공공행정 구역 ","Exposure to high-pressure jet, school, other institution and public administrative area",
W41.3,"고압 분사에 노출, 운동 및 경기장 ","Exposure to high-pressure jet, sports and athletic area",
W41.4,"고압 분사에 노출, 도로 ","Exposure to high-pressure jet, street and highway",
W41.5,"고압 분사에 노출, 상업 및 서비스 구역 ","Exposure to high-pressure jet, trade and service area",
W41.6,"고압 분사에 노출, 산업 및 건설지역 ","Exposure to high-pressure jet, industrial and construction area",
W41.7,"고압 분사에 노출, 농장 ","Exposure to high-pressure jet, farm",
W41.8,"고압 분사에 노출, 기타 명시된 장소 ","Exposure to high-pressure jet, other specified places",
W41.9,"고압 분사에 노출, 상세불명 장소 ","Exposure to high-pressure jet, unspecified place",
W42,소음에 노출,Exposure to noise,
W42,음파에 노출,Exposure to sound waves,
W42,초음파에 노출,Exposure to supersonic waves,
W42.0,"소음에 노출, 주거지 ","Exposure to noise, home",
W42.1,"소음에 노출, 집단거주시설 ","Exposure to noise, residential institution",
W42.2,"소음에 노출, 학교, 기타 시설 및 공공행정 구역 ","Exposure to noise, school, other institution and public administrative area",
W42.3,"소음에 노출, 운동 및 경기장 ","Exposure to noise, sports and athletic area",
W42.4,"소음에 노출, 도로 ","Exposure to noise, street and highway",
W42.5,"소음에 노출, 상업 및 서비스 구역 ","Exposure to noise, trade and service area",
W42.6,"소음에 노출, 산업 및 건설지역 ","Exposure to noise, industrial and construction area",
W42.7,"소음에 노출, 농장 ","Exposure to noise, farm",
W42.8,"소음에 노출, 기타 명시된 장소 ","Exposure to noise, other specified places",
W42.9,"소음에 노출, 상세불명 장소 ","Exposure to noise, unspecified place",
W43,진동에 노출,Exposure to vibration,
W43,초저주파에 노출,Exposure to infrasound waves,
W43.0,"진동에 노출, 주거지 ","Exposure to vibration, home",
W43.1,"진동에 노출, 집단거주시설 ","Exposure to vibration, residential institution",
W43.2,"진동에 노출, 학교, 기타 시설 및 공공행정 구역 ","Exposure to vibration, school, other institution and public administrative area",
W43.3,"진동에 노출, 운동 및 경기장 ","Exposure to vibration, sports and athletics area",
W43.4,"진동에 노출, 도로 ","Exposure to vibration, street and highway",
W43.5,"진동에 노출, 상업 및 서비스 구역 ","Exposure to vibration, trade and service area",
W43.6,"진동에 노출, 산업 및 건설지역 ","Exposure to vibration, industrial and construction area",
W43.7,"진동에 노출, 농장 ","Exposure to vibration, farm",
W43.8,"진동에 노출, 기타 명시된 장소 ","Exposure to vibration, other specified places",
W43.9,"진동에 노출, 상세불명 장소 ","Exposure to vibration, unspecified place",
W44,눈 또는 인체의 개구부를 통하여 들어온 이물,Foreign body entering into or through eye or natural orifice,
W44.0,"눈 또는 인체의 개구부를 통하여 들어온 이물, 주거지 ","Foreign body entering into or through eye or natural orifice, home",
W44.1,"눈 또는 인체의 개구부를 통하여 들어온 이물, 집단거주시설 ","Foreign body entering into or through eye or natural orifice, residential institution",
W44.2,"눈 또는 인체의 개구부를 통하여 들어온 이물, 학교, 기타 시설 및 공공행정 구역 ","Foreign body entering into or through eye or natural orifice, school, other institution and public administrative area",
W44.3,"눈 또는 인체의 개구부를 통하여 들어온 이물, 운동 및 경기장 ","Foreign body entering into or through eye or natural orifice, sports and athletics area",
W44.4,"눈 또는 인체의 개구부를 통하여 들어온 이물, 도로 ","Foreign body entering into or through eye or natural orifice, street and highway",
W44.5,"눈 또는 인체의 개구부를 통하여 들어온 이물, 상업 및 서비스 구역 ","Foreign body entering into or through eye or natural orifice, trade and service area",
W44.6,"눈 또는 인체의 개구부를 통하여 들어온 이물, 산업 및 건설지역 ","Foreign body entering into or through eye or natural orifice, industrial and construction area",
W44.7,"눈 또는 인체의 개구부를 통하여 들어온 이물, 농장 ","Foreign body entering into or through eye or natural orifice, farm",
W44.8,"눈 또는 인체의 개구부를 통하여 들어온 이물, 기타 명시된 장소 ","Foreign body entering into or through eye or natural orifice, other specified places",
W44.9,"눈 또는 인체의 개구부를 통하여 들어온 이물, 상세불명 장소 ","Foreign body entering into or through eye or natural orifice, unspecified place",
W45,피부를 통하여 들어온 이물 또는 물체,Foreign body or object entering through skin,
W45,피부를 통하여 들어온 나무가시,Splinter entering through skin,
W45,피부를 통하여 들어온 뻣뻣한 종이모서리,Edge of stiff paper entering through skin,
W45,피부를 통하여 들어온 깡통 뚜껑,Tin-can lid entering through skin,
W45,피부를 통하여 들어온 못,Nail entering through skin,
W45.0,"피부를 통하여 들어온 이물 또는 물체, 주거지 ","Foreign body or object entering through skin, home",
W45.1,"피부를 통하여 들어온 이물 또는 물체, 집단거주시설 ","Foreign body or object entering through skin, residential institution",
W45.2,"피부를 통하여 들어온 이물 또는 물체, 학교, 기타 시설 및 공공행정 구역 ","Foreign body or object entering through skin, school, other institution and public administrative area",
W45.3,"피부를 통하여 들어온 이물 또는 물체, 운동 및 경기장 ","Foreign body or object entering through skin, sports and athletics area",
W45.4,"피부를 통하여 들어온 이물 또는 물체, 도로 ","Foreign body or object entering through skin, street and highway",
W45.5,"피부를 통하여 들어온 이물 또는 물체, 상업 및 서비스 구역 ","Foreign body or object entering through skin, trade and service area",
W45.6,"피부를 통하여 들어온 이물 또는 물체, 산업 및 건설지역 ","Foreign body or object entering through skin, industrial and construction area",
W45.7,"피부를 통하여 들어온 이물 또는 물체, 농장","Foreign body or object entering through skin, farm",
W45.8,"피부를 통하여 들어온 이물 또는 물체, 기타 명시된 장소 ","Foreign body or object entering through skin, other specified places",
W45.9,"피부를 통하여 들어온 이물 또는 물체, 상세불명 장소 ","Foreign body or object entering through skin, unspecified place",
W46,피하 주사바늘과  접촉,Contact with hypodermic needle,
W46.0,"피하 주사바늘과 접촉, 주거지 ","Contact with hypodermic needle, home",
W46.1,"피하 주사바늘과 접촉, 집단거주시설 ","Contact with hypodermic needle, residential institution",
W46.2,"피하 주사바늘과 접촉, 학교, 기타 시설 및 공공행정 구역 ","Contact with hypodermic needle, school, other institution and public administrative area",
W46.3,"피하 주사바늘과 접촉, 운동 및 경기장 ","Contact with hypodermic needle, sports and athletics area",
W46.4,"피하 주사바늘과 접촉, 도로 ","Contact with hypodermic needle, street and highway",
W46.5,"피하 주사바늘과 접촉, 상업 및 서비스 구역 ","Contact with hypodermic needle, trade and service area",
W46.6,"피하 주사바늘과 접촉, 산업 및 건설지역 ","Contact with hypodermic needle, industrial and construction area",
W46.7,"피하 주사바늘과 접촉, 농장 ","Contact with hypodermic needle, farm",
W46.8,"피하 주사바늘과 접촉, 기타 명시된 장소 ","Contact with hypodermic needle, other specified places",
W46.9,"피하 주사바늘과 접촉, 상세불명 장소 ","Contact with hypodermic needle, unspecified place",
W49,기타 및 상세불명의 무생물성 기계적 힘에 노출,Exposure to other and unspecified inanimate mechanical forces,
W49,이상 중력에 노출,Exposure to abnormal gravitational [G] forces,
W49.0,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 주거지 ","Exposure to other and unspecified inanimate mechanical forces, home",
W49.1,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 집단거주시설 ","Exposure to other and unspecified inanimate mechanical forces, residential institution",
W49.2,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 학교, 기타 시설 및 공공행정 구역 ","Exposure to other and unspecified inanimate mechanical forces, school, other institution and public administrative area",
W49.3,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 운동 및 경기장 ","Exposure to other and unspecified inanimate mechanical forces, sports and athletics area",
W49.4,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 도로 ","Exposure to other and unspecified inanimate mechanical forces, street and highway",
W49.5,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 상업 및 서비스 구역 ","Exposure to other and unspecified inanimate mechanical forces, trade and service area",
W49.6,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 산업 및 건설지역 ","Exposure to other and unspecified inanimate mechanical forces, industrial and construction area",
W49.7,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 농장 ","Exposure to other and unspecified inanimate mechanical forces, farm",
W49.8,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 기타 명시된 장소 ","Exposure to other and unspecified inanimate mechanical forces, other specified places",
W49.9,"기타 및 상세불명의 무생물성 기계적 힘에 노출, 상세불명 장소 ","Exposure to other and unspecified inanimate mechanical forces, unspecified place",
W50-W64,생물성 기계적 힘에 노출,Exposure to animate mechanical forces(W50-W64),
W50,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임 ","Hit, struck, twisted, bitten or scratched by another person",
W50.0,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 주거지 ","Hit, struck, twisted, bitten or scratched by another person, home",
W50.1,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 집단거주시설 ","Hit, struck, twisted, bitten or scratched by another person, residential institution",
W50.2,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 학교, 기타 시설 및 공공행정구역 ","Hit, struck, twisted, bitten or scratched by another person, school, other institution and public administrative area",
W50.3,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 운동 및 경기장 ","Hit, struck, twisted, bitten or scratched by another person, sports and athletics area",
W50.4,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 도로 ","Hit, struck, twisted, bitten or scratched by another person, street and highway",
W50.5,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 상업 및 서비스 구역 ","Hit, struck, twisted, bitten or scratched by another person, trade and service area",
W50.6,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 산업 및 건설지역 ","Hit, struck, twisted, bitten or scratched by another person, industrial and construction area",
W50.7,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 농장 ","Hit, struck, twisted, bitten or scratched by another person, farm",
W50.8,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 기타 명시된 장소 ","Hit, struck, twisted, bitten or scratched by another person, other specified places",
W50.9,"타인에 의해 맞음, 걷어차임, 비틀림, 물림 또는 할퀴임, 상세불명 장소 ","Hit, struck, twisted, bitten or scratched by another person, unspecified place",
W51,타인과 부딪힘 또는 받힘,Striking against or bumped into another person,
W51.0,"타인과 부딪힘 또는 받힘, 주거지 ","Striking against or bumped into another person, home",
W51.1,"타인과 부딪힘 또는 받힘, 집단거주시설 ","Striking against or bumped into another person, residential institution",
W51.2,"타인과 부딪힘 또는 받힘, 학교, 기타 시설 및 공공행정 구역 ","Striking against or bumped into another person, school, other institution and public administrative area",
W51.3,"타인과 부딪힘 또는 받힘, 운동 및 경기장 ","Striking against or bumped into another person, sports and athletics area",
W51.4,"타인과 부딪힘 또는 받힘, 도로 ","Striking against or bumped into another person, street and highway",
W51.5,"타인과 부딪힘 또는 받힘, 상업 및 서비스 구역 ","Striking against or bumped into another person, trade and service area",
W51.6,"타인과 부딪힘 또는 받힘, 산업 및 건설지역 ","Striking against or bumped into another person, industrial and construction area",
W51.7,"타인과 부딪힘 또는 받힘, 농장 ","Striking against or bumped into another person, farm",
W51.8,"타인과 부딪힘 또는 받힘, 기타 명시된 장소 ","Striking against or bumped into another person, other specified places",
W51.9,"타인과 부딪힘 또는 받힘, 상세불명 장소 ","Striking against or bumped into another person, unspecified place",
W52,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘 ","Crushed, pushed or stepped on by crowd or human stampede",
W52.0,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 주거지 ","Crushed, pushed or stepped on by crowd or human stampede, home",
W52.1,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 집단거주시설 ","Crushed, pushed or stepped on by crowd or human stampede, residential institution",
W52.2,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 학교, 기타 시설 및 공공행정구역 ","Crushed, pushed or stepped on by crowd or human stampede, school, other institution and public administrative area",
W52.3,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 운동 및 경기장 ","Crushed, pushed or stepped on by crowd or human stampede, sports and athletics area",
W52.4,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 도로 ","Crushed, pushed or stepped on by crowd or human stampede, street and highway",
W52.5,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 상업 및 서비스 구역 ","Crushed, pushed or stepped on by crowd or human stampede, trade and service area",
W52.6,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 산업 및 건설지역 ","Crushed, pushed or stepped on by crowd or human stampede, industrial and construction area",
W52.7,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 농장 ","Crushed, pushed or stepped on by crowd or human stampede, farm",
W52.8,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 기타 명시된 장소 ","Crushed, pushed or stepped on by crowd or human stampede, other specified places",
W52.9,"군중 또는 사람의 쇄도에 의한 짓눌림, 밀림 또는 밟힘, 상세불명 장소 ","Crushed, pushed or stepped on by crowd or human stampede, unspecified place",
W53,쥐에 물림,Bitten by rat,
W53.0,"쥐에 물림, 주거지 ","Bitten by rat, home",
W53.1,"쥐에 물림, 집단거주시설 ","Bitten by rat, residential institution",
W53.2,"쥐에 물림, 학교, 기타 시설 및 공공행정 구역 ","Bitten by rat, school, other institution and public administrative area",
W53.3,"쥐에 물림, 운동 및 경기장 ","Bitten by rat, sports and athletics area",
W53.4,"쥐에 물림, 도로 ","Bitten by rat, street and highway",
W53.5,"쥐에 물림, 상업 및 서비스 구역 ","Bitten by rat, trade and service area",
W53.6,"쥐에 물림, 산업 및 건설지역 ","Bitten by rat, industrial and construction area",
W53.7,"쥐에 물림, 농장 ","Bitten by rat, farm",
W53.8,"쥐에 물림, 기타 명시된 장소 ","Bitten by rat, other specified places",
W53.9,"쥐에 물림, 상세불명 장소 ","Bitten by rat, unspecified place",
W54,개에 물림 또는 맞음,Bitten or struck by dog,
W54.0,"개에 물림 또는 맞음, 주거지 ","Bitten or struck by dog, home",
W54.1,"개에 물림 또는 맞음, 집단거주","Bitten or struck by dog, residential institution",
W54.2,"개에 물림 또는 맞음, 학교, 기타 시설 및 공공행정 구역 ","Bitten or struck by dog, school, other institution and public administrative area",
W54.3,"개에 물림 또는 맞음, 운동 및 경기장 ","Bitten or struck by dog, sports and athletics area",
W54.4,"개에 물림 또는 맞음, 도로 ","Bitten or struck by dog, street and highway",
W54.5,"개에 물림 또는 맞음, 상업 및 서비스 구역 ","Bitten or struck by dog, trade and service area",
W54.6,"개에 물림 또는 맞음, 산업 및 건설지역 ","Bitten or struck by dog, industrial and construction area",
W54.7,"개에 물림 또는 맞음, 농장 ","Bitten or struck by dog, farm",
W54.8,"개에 물림 또는 맞음, 기타 명시된 장소 ","Bitten or struck by dog, other specified places",
W54.9,"개에 물림 또는 맞음, 상세불명 장소 ","Bitten or struck by dog, unspecified place",
W55,기타 포유동물에 의한 물림 또는 맞음,Bitten or struck by other mammals,
W55.0,"기타 포유동물에 의한 물림 또는 맞음, 주거지 ","Bitten or struck by other mammals, home",
W55.1,"기타 포유동물에 의한 물림 또는 맞음, 집단거주시설 ","Bitten or struck by other mammals, residential institution",
W55.2,"기타 포유동물에 의한 물림 또는 맞음, 학교, 기타 시설 및 공공행정 구역 ","Bitten or struck by other mammals, school, other institution and public administrative area",
W55.3,"기타 포유동물에 의한 물림 또는 맞음, 운동 및 경기장 ","Bitten or struck by other mammals, sports and athletics area",
W55.4,"기타 포유동물에 의한 물림 또는 맞음, 도로 ","Bitten or struck by other mammals, street and highway",
W55.5,"기타 포유동물에 의한 물림 또는 맞음, 상업 및 서비스 구역 ","Bitten or struck by other mammals, trade and service area",
W55.6,"기타 포유동물에 의한 물림 또는 맞음, 산업 및 건설지역 ","Bitten or struck by other mammals, industrial and construction area",
W55.7,"기타 포유동물에 의한 물림 또는 맞음, 농장 ","Bitten or struck by other mammals, farm",
W55.8,"기타 포유동물에 의한 물림 또는 맞음, 기타 명시된 장소 ","Bitten or struck by other mammals, other specified places",
W55.9,"기타 포유동물에 의한 물림 또는 맞음, 상세불명 장소 ","Bitten or struck by other mammals, unspecified place",
W56,바다 동물과 접촉,Contact with marine anmimal,
W56,바다 동물에 물림 또는 맞음,Bitten or struck by marine animal,
W56,무독성 해양동물과 접촉,Contact with nonvenomous marine animals,
W56.0,"바다 동물과 접촉, 주거지 ","Contact with marine animal, home",
W56.1,"바다 동물과 접촉, 집단거주시설 ","Contact with marine animal, residential institution",
W56.2,"바다 동물과 접촉, 학교, 기타 시설 및 공공행정 구역 ","contact with marine animal, school, other institution and public administrative area",
W56.3,"바다 동물과 접촉, 운동 및 경기장 ","Contact with marine animal, sports and athletics area",
W56.4,"바다 동물과 접촉, 도로 ","Contact with marine animal, street and highway",
W56.5,"바다 동물과 접촉, 상업 및 서비스 구역 ","Contact with marine animal, trade and service area",
W56.6,"바다 동물과 접촉, 산업 및 건설지역 ","Contact with marine animal, industrial and construction area",
W56.7,"바다 동물과 접촉, 농장 ","Contact with marine animal, farm",
W56.8,"바다 동물과 접촉, 기타 명시된 장소 ","Contact with marine animal, other specified places",
W56.9,"바다 동물과 접촉, 상세불명 장소 ","Contact with marine animal, unspecified place",
W57,무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임,Bitten or stung by nonvenomous insect and other nonvenomous arthropods,
W57.0,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 주거지 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, home",
W57.1,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 집단거주시설 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, residential institution",
W57.2,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 학교, 기타 시설 및 공공행정구역 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, school, other institution and public administrative area",
W57.3,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 운동 및 경기장 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, sports and athletics area",
W57.4,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 도로 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, street and highway",
W57.5,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 상업 및 서비스 구역 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, trade and service area",
W57.6,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 산업 및 건설지역 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, industrial and construction area",
W57.7,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 농장 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, farm",
W57.8,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 기타 명시된 장소 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, other specified places",
W57.9,"무독성 곤충 및 기타 무독성 절지동물에 물림 또는 쏘임, 상세불명 장소 ","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, industrial and construction area",
W58,악어에 물림 또는 맞음,Bitten or struck by crocodile or alligator,
W58.0,"악어에 물림 또는 맞음, 주거지 ","Bitten or struck by crocodile or alligator, home",
W58.1,"악어에 물림 또는 맞음, 집단거주시설 ","Bitten or struck by crocodile or alligator, residential institution",
W58.2,"악어에 물림 또는 맞음, 학교, 기타 시설 및 공공행정 구역 ","Bitten or struck by crocodile or alligator, school, other institution and public administrative area",
W58.3,"악어에 물림 또는 맞음, 운동 및 경기장 ","Bitten or struck by crocodile or alligator, sports and athletics area",
W58.4,"악어에 물림 또는 맞음, 도로 ","Bitten or struck by crocodile or alligator, street and highway",
W58.5,"악어에 물림 또는 맞음, 상업 및 서비스 구역 ","Bitten or struck by crocodile or alligator, trade and service area",
W58.6,"악어에 물림 또는 맞음, 산업 및 건설지역 ","Bitten or struck by crocodile or alligator, industrial and construction area",
W58.7,"악어에 물림 또는 맞음, 농장 ","Bitten or struck by crocodile or alligator, farm",
W58.8,"악어에 물림 또는 맞음, 기타 명시된 장소 ","Bitten or struck by crocodile or alligator, other specified places",
W58.9,"악어에 물림 또는 맞음, 상세불명 장소 ","Bitten or struck by crocodile or alligator, unspecified place",
W59,기타 파충류에 물림 또는 뭉개짐,Bitten or crushed by other reptiles,
W59,도마뱀에 물림 또는 뭉개짐,Bitten or crushed by lizard,
W59,무독성 뱀에 물림또는 뭉개짐,"Bitten or crushed by snake, nonvenomous",
W59.0,"기타 파충류에 물림 또는 뭉개짐, 주거지 ","Bitten or crushed by other reptiles, home",
W59.1,"기타 파충류에 물림 또는 뭉개짐, 집단거주시설 ","Bitten or crushed by other reptiles, residential institution",
W59.2,"기타 파충류에 물림 또는 뭉개짐, 학교, 기타 시설 및 공공행정 구역 ","Bitten or crushed by other reptiles, school, other institution and public administrative area",
W59.3,"기타 파충류에 물림 또는 뭉개짐, 운동 및 경기장 ","Bitten or crushed by other reptiles, sports and athletics area",
W59.4,"기타 파충류에 물림 또는 뭉개짐, 도로 ","Bitten or crushed by other reptiles, street and highway",
W59.5,"기타 파충류에 물림 또는 뭉개짐, 상업 및 서비스 구역 ","Bitten or crushed by other reptiles, trade and service area",
W59.6,"기타 파충류에 물림 또는 뭉개짐, 산업 및 건설지역 ","Bitten or crushed by other reptiles, industrial and construction area",
